135 12000,Sueldos del Grupo A1,5102,0,5102,0,
135 12100,Complemento de destino,1655,0,1655,0,
135 12101,Complemento especifico,2844,0,2844,0,
135 12102,Complemento de Residencia,519,0,519,0,
135 16000,Seguridad Social,3051,0,3051,0,
135 26001,Trabajos realizados por Protección Civil,160000,0,160000,112000,
136 21303,Mantenimiento de Extintores,18000,0,18000,19209.34,
136 46701,Aportación Consorcio de Incendios,1017161,0,1017161,1017160.42,
150 10100,Retribuciones báicas,14825,0,14825,0,
150 10101,Otras remuneraciones,34780,0,34780,0,
150 12000,Sueldos del Grupo A1,175522,0,175522,123970.75,
150 12001,Sueldos del Grupo A2,62445,0,62445,35463.25,
150 12003,Sueldos del Grupo C1,73533,0,73533,21841.16,
150 12004,Sueldos del Grupo C2,130632,0,130632,77260.69,
150 12005,Sueldos del Grupo E,25725,0,25725,25983.25,
150 12006,Trienios,78326,0,78326,52327.18,
150 12100,Complemento de destino,228664,0,228664,145960.28,
150 12101,Complemento especifico,487288,0,487288,345627.85,
150 12102,Complemento de Residencia,56655,0,56655,33566.96,
150 13000,Retribuciones personal laboral fijo,369400,0,369400,307330.66,
150 13100,Retribuciones personal temporal,327656,0,327656,397694.32,
150 14301,Retribuciones personal afecto a programas,78658,0,78658,79439.19,
150 15000,Productividad,5000,0,5000,0,
150 15100,Gratificaciones,1000,0,1000,12919.91,
150 16000,Seguridad Social,593600,0,593600,486134.6,
150 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,5171.59,
150 20200,Arrendamientos de Edificios y otras construcciones,13500,0,13500,9331.66,
150 21400,"Reparación, man. y conserv. elementos de transport",7000,0,7000,4289.4,
150 21500,Repar. mant. y cons. Mobiliario,6000,0,6000,1704.94,
150 22000,Ordinario no inventariable,6000,0,6000,4766.29,
150 22001,"Prensa, revistas, libros y otros",1000,0,1000,0,
150 22100,Energía eléctrica,390000,0,390000,249905.57,
150 22103,Combustibles y carburantes,6000,0,6000,6934.64,
150 22401,Primas de seguros vehículos municipales,7000,0,7000,6260.6,
150 22706,Estudios y trabajos técnicos,0,18071,18071,23634,
150 23020,Dietas del personal no directivo,1000,0,1000,74.8,
150 23120,Locomoción del personal no directivo,2000,0,2000,361.85,
150 60101,Parque Urbano Cho-Parque La Reina ,0,58000,58000,0,
150 62300,"Maquinaria, Instalaciones y Utillaje",1000,0,1000,0,
151 22658,Cuotas de Participación Plan Parcial El Mojón,75252,0,75252,0,
151 22706,Estudios y trabajos técnicos,400000,39870.87,439870.87,34757.72,
151 60000,Adquisición de Terrenos,0,8569848.26,8569848.26,0,
151 60004,Adquisición Fincas 39774 y 362-N Llanos de Troya,0,605758.52,605758.52,605758.52,
151 60201,Centro de Transformación Arona Casco,0,673615.09,673615.09,3584.5,
151 60806,Parques Infantiles,0,245571.62,245571.62,9525.97,
151 60905,Rehabilitación e Ilum. Ext. Sala Multiusos Los Cri,0,0,0,0,
151 60911,Centro Civico y Plaza la Camella,0,0,0,0,
151 62205,Adecuación N.V. Instalaciones BT Edificios público,0,988000,988000,0,
151 65008,Urbanización en superficie Barranquera Espadal VSL,0,300000,300000,0,
1522 21008,Acondicionamiento de los CEIP a Normativa Vigente,400000,0,400000,219457.47,
1522 21201,Reparación Impermeabilización Cubierta Ed. Admvo.,64200,0,64200,0,
1522 22706,Estudios y trabajos técnicos.,0,0,0,13482,
1522 63213,Adaptación Instalaciones Mpales.Normativa Accesib.,10000,64832.43,74832.43,70639.76,
1522 78011,Ayudas Rehabilitacion viviendas 1ª Necesidad,200000,187950,387950,94549.16,
1531 21011,Plan Municipal de Mejora de Aceras,300000,0,300000,0,
1532 21000,"Reparaciones, man. y conserv. infraestructuras y b",1000,0,1000,0,
1532 21005,Plan de Asfaltados 2016,1269741,0,1269741,743214.72,
1532 21014,Plan de Asfaltados 2017,1000000,0,1000000,0,
1532 22713,Servicio de mantenimiento de vías y edificios,630980,0,630980,766666,
1532 60123,Plan de Accesibilidad,0,10000,10000,0,
1533 22118,Mobiliario Urbano No Inventariable,50000,0,50000,14915.8,
1533 22613,Señalizaciones Municipales,50000,0,50000,27664.77,
1533 22756,Obras de Mejora en Arona Casco,0,43674.54,43674.54,33861.2,
1533 60946,Suministro y colocación de barandillas en Los Cris,0,25934.85,25934.85,0,
160 21015,Reparación Emisario El Palm-Mar,37000,0,37000,37498.69,
160 22706,Estudios y trabajos técnicos,60000,17976,77976,17976,
161 22114,Aguas depuradas para riego,200000,0,200000,13854.17,
161 22502,Tributos de las Entidades Locales,3500000,313403.33,3813403.33,3760061.61,
161 22711,Servicio Abastecimiento de Agua y Alcantarillado,12000000,433381.28,12433381.28,12714442.66,
161 60003,Adquisición de Suelo para Depósitos Municipales,0,120000,120000,0,
161 60208,Inversiones Red Saneamiento y Pluviales,0,153694.1,153694.1,0,
161 61907,Acondicionamiento EDAR y EBAR Municipales,80000,0,80000,18019.74,
161 76129,Saneamiento y Urbanización en El Fraile III Fase,0,0,0,0,
1621 22710,Servicio Recogida de Papel Cartón,250000,0,250000,376833.17,
1622 22502,Tributos de las Entidades Locales,2600000,0,2600000,2731635.78,
1622 22709,Servicio Recogida RSU y Lim. Viaria,14091234,0,14091234,12919885.37,
164 13000,Retribuciones personal laboral fijo,35600,0,35600,37988.9,
164 13100,Retribuciones personal temporal,16600,0,16600,15139.81,
164 14301,Retribuciones personal afecto a programas,16992,0,16992,17256.71,
164 16000,Seguridad Social,26526,0,26526,20200.36,
164 21200,"Reparación, Mant. y Conservación Edificios y Otras",5000,0,5000,2459.65,
164 21306,Mantenimiento Horno Pirolitico Cementerio Mpal.,1300,0,1300,0,
164 22104,Vestuario,1000,0,1000,0,
164 22110,Productos de limpieza y aseo,1000,0,1000,481.05,
164 22615,Inhumaciones,5000,0,5000,2472,
164 22706,Estudios y trabajos técnicos,0,13500,13500,13500,
164 62214,Ampliación del Cementerio Municipal,0,98027.5,98027.5,66111.37,
164 62302,"Plataformas, Escaleras y Maquinaria",0,0,0,17556,
165 22712,Servicio Mantenimiento Alumbrado Público,1247139,0,1247139,1194026.06,
165 42393,Aportación Comité Español Iluminación,601,0,601,440,
165 60922,Alumbrado zona verde anexa a C/ Llanos de Troya,35000,0,35000,0,
165 60939,Alumbrado C/ Paralela Avda.Chayofita,0,122675,122675,6218.37,
165 60945,Iluminación Exteriores Pabellón Los Cristianos,0,0,0,0,
165 62300,"Maquinaria, Instalaciones y Utillaje",5500,0,5500,0,
165 62314,Alumbrado Fotovoltaico,50000,0,50000,0,
170 12000,Sueldos del Grupo A1,37970,0,37970,30197.64,
170 12004,Sueldos del Grupo C2,9366,0,9366,3728.86,
170 12006,Trienios,3877,0,3877,3824.23,
170 12100,Complemento de destino,23365,0,23365,18112.97,
170 12101,Complemento especifico,56163,0,56163,45726.22,
170 12102,Complemento de Residencia,5833,0,5833,4347.54,
170 13000,Retribuciones personal laboral fijo,79000,0,79000,74469.81,
170 13100,Retribuciones personal temporal,33900,0,33900,33054.09,
170 14301,Retribuciones personal afecto a programas,19356,0,19356,19549.72,
170 15000,Productividad,1000,0,1000,0,
170 15100,Gratificaciones,1000,0,1000,0,
170 16000,Seguridad Social,78620,0,78620,57729.93,
170 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,1076.7,
170 21400,"Reparación, mant.y conservación elementos de tranp",0,0,0,492.4,
170 21500,Repar. mant. y cons. Mobiliario,0,0,0,4313.86,
170 22000,Ordinario no inventariable,1000,0,1000,848.48,
170 22001,"Prensa, revistas, libros y otras publicaciones",1000,0,1000,0,
170 22103,Combustibles y carburantes.,4000,0,4000,1328.26,
170 22401,Primas de seguros vehículos municipales,1500,0,1500,0,
170 22602,Publicidad y Propaganda,10000,0,10000,2350,
170 22706,Estudios y Trabajos Técnicos,60000,0,60000,8355,
170 23020,Dietas del personal no directivo,1000,0,1000,356.27,
170 23120,Locomoción del personal no directivo,2000,0,2000,296,
170 48015,Subvención Fundación Neotróopico  Preservación Lag,3000,0,3000,0,
171 20000,Arrendamientos de Terrenos y Bienes Naturales,23000,0,23000,19380,
171 21000,"Reparaciones, man. y conserv. infraestructuras y b",10000,0,10000,14283.09,
171 21013,Mejora Parques Infantiles,344250,0,344250,0,
171 22719,Ajardinamiento Parque de Cho-Parque de la Reina,48000,47187,95187,47187,
171 22741,Servicio Mantenimiento Jardines Municipales,4800000,0,4800000,4059558.78,
171 60112,"Plaza en C/ Ramona Martín, Los Cristianos",50000,0,50000,0,
171 60947,Paque Infantil Avenida Las Américas,0,407339.39,407339.39,0,
171 61906,Remodelación Parque Paulino S.R. Las Galletas,0,707703.48,707703.48,0,
1721 22736,Servicio de Vigilancia y Socorrismo en Playas,0,0,0,0,
1722 20900,Cánones,175000,0,175000,176588.01,
1722 21000,"Reparaciones, man. y conserv. infraestructuras y b",18000,0,18000,0,
1722 21202,Aseos y Duchas Playas Municipales,50000,0,50000,0,
1722 21307,Tomas de Agua Servicios en Playas y Limpieza Viar.,19000,0,19000,0,
1722 21400,"Reparaciones, mante. y conservación elementos de t",2000,0,2000,2452.46,
1722 21506,Balizamiento en Playas de Las Galletas,46700,0,46700,0,
1722 21903,Suministro e Instalación Tarimas Playas Mpales.,0,167870.14,167870.14,159249.72,
1722 22657,Promoción Fondos Marinos del Municipio,30000,0,30000,15000,
1722 22730,Mantenimiento Integral del Litoral,445400,0,445400,377312.86,
1722 22736,Servicio de Vigilancia y Socorrismo en Playas,346870,0,346870,262778.1,
1722 61908,Fuente de Las Vistas,51000,-24135,26865,0,
1722 62511,Marquesina en Playa Las Vistas,130000,0,130000,0,
1723 22706,Estudios y trabajos técnicos,100000,37129,137129,0,
1723 61905,Plaza de la Trujilla Cabo Blanco,0,1127500,1127500,166462.87,
221 16006,Asistencia Farma-Protésica según Convenio,100000,0,100000,83753.05,
221 16008,Asistencia Médico-Farmacéutica,216145,0,216145,222286.8,
221 16204,Acción Social,100000,120000,220000,111269.75,
221 16205,Seguros,66000,66000,132000,0,
221 16206,Bolsa Convenio Personal Municipal,260000,50000,310000,359824.77,
231 13000,Retribuciones personal laboral fijo,50000,0,50000,83578.28,
231 16000,Seguridad Social,25000,0,25000,28340.03,
231 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,145,
231 22100,Energía eléctrica,0,0,0,42289.02,
231 23020,Dietas del personal no directivo,0,0,0,37.4,
231 23120,Locomoción del personal no directivo,0,0,0,339.34,
231 41003,Al Patronato Municipal de Servicios Sociales,4408223.42,0,4408223.42,4408223.42,
231 44221,Subvención a la Empresa Municipal ADESA,1128916,0,1128916,1128916,
231 48054,Convenio Colaboración AECC Atención Integral,0,18000,18000,18000,
231 62300,"Maquinaria, instalaciones y utillaje",0,6543.22,6543.22,0,
231 62500,Mobiliario,0,31374.02,31374.02,0,
231 63211,Ampliación Residencia de Mayores Los Cristianos,0,228000,228000,0,
231 74001,Subvención de Capital a ADESA,77200,0,77200,77200,
241 12004,Sueldos del Grupo C2,9365,0,9365,2506.24,
241 12100,Complemento de destino,4784,0,4784,1208.19,
241 12101,Complemento específico,7669,0,7669,2183.39,
241 12102,Complemento de residencia,1154,0,1154,291.57,
241 13000,Retribuciones personal laboral fijo,74445,0,74445,74548.04,
241 13100,Retribuciones personal temporal,176000,0,176000,142531.82,
241 14303,Retribuciones personal convenios,500000,100000,600000,239618.31,
241 14346,Programa extraordinario bianual 2016-2017,0,324953.39,324953.39,536348.05,
241 14348,"Pfae Socorrismo en espacios naturales, ",0,187006.26,187006.26,193012.38,
241 14349,Pfae Dinamiando Arona 2016,0,186417.53,186417.53,186214.86,
241 14350,Promoción de la Formación y el Empleo Arona 2016,0,241992.32,241992.32,219043.59,
241 14352,Programa extraordinario de empleo social 2017-2018,0,0,0,0,
241 14353,Mejora de las Zonas Rurales de Medianías 2017,0,120351.72,120351.72,57767.04,
241 14354,Programa de Promoción de la Formación y el Empleo ,0,195744.96,195744.96,0,
241 14355,Dinamizando Arona 2017,0,0,0,0,
241 14356,Socorrismo en Espalcios Acuáticoss Naturales 2017,0,198718.95,198718.95,0,
241 16000,Seguridad Social,260000,230437.64,490437.64,480705,
241 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,20,
241 20200,Arrendamientos de Edificios y otras Construcciones,20000,0,20000,8143.44,
241 22000,Ordinario no inventariable,1000,0,1000,0,
241 22606,"Reuniones, Conferencias y Cursos",80000,0,80000,2539.08,
241 22612,Material Convenios Fomento Empleo,30000,57314.59,87314.59,44283.12,
241 22706,Estudios y Trabajos Técnicos,88000,75619.16,163619.16,113749.22,
241 23020,Dietas del personal no directivo,1000,0,1000,0,
241 23120,Locomoción del personal no directivo,1000,0,1000,882.52,
241 60812,Mobiliario Urbano,0,0,0,0,
241 62300,"Maquinaria, Instalaciones y Utillaje",1000,0,1000,0,
311 13000,Retribuciones personal laboral fijo,36000,0,36000,36826.6,
311 16000,Seguridad Social,12000,0,12000,10731.87,
311 16200,Formación y Perfeccionamiento del Personal,600,0,600,0,
311 20200,Arrendamientos de Edificios y otras contrucciones,21000,0,21000,25883,
311 22115,"Desinfectantes, raticidas",32100,0,32100,32528,
311 22617,Promoción Salubridad Pública,5000,0,5000,7952.48,
311 22704,Recogida y acogida de animales.,62841,0,62841,52462.1,
311 22722,Recogida Animales Exóticos,3000,0,3000,0,
311 22731,Control de Aves,8924,0,8924,8651.16,
311 48030,Subvención ADEPAC Acogida Perros,0,17900,17900,17900,
312 22100,Energía eléctrica,0,0,0,459.06,
320 12001,Sueldos del Grupo A2,4459,0,4459,0,
320 12100,Complemento de destino,1545,0,1545,0,
320 12101,Complemento especifico,2563,0,2563,0,
320 12102,Complemento de Residencia,425,0,425,0,
320 13000,Retribuciones personal laboral fijo,300000,0,300000,182206.25,
320 13100,Retribuciones personal temporal,69000,0,69000,179871.06,
320 14301,Retribuciones personal afecto a programas,16785,0,16785,17047.92,
320 15000,Productividad,1000,0,1000,0,
320 15100,Gratificaciones,1000,0,1000,0,
320 16000,Seguridad Social,150000,0,150000,102059.09,
320 16200,Formación y Perfeccionamiento del Personal,600,0,600,0,
320 22001,"Prensa, revistas, libros y otras publicaciones",1000,0,1000,0,
320 22100,Energía eléctrica,100000,0,100000,96640.93,
320 22713,Servicio de mantenimiento de vías y edificios,222760,0,222760,256646.34,
320 22716,Servicio de Mantenimiento Eléctrico de Edificios,185100,0,185100,174136.56,
320 23020,Dietas del personal no directivo,600,0,600,18.7,
320 23120,Locomoción del personal no directivo,600,0,600,178.94,
323 21302,Mantenimiento de Ascensores,5000,0,5000,6050.17,
326 21500,Repar. mant. y cons. Mobiliario,0,0,0,110.88,
326 22000,Ordinario no inventariable,0,0,0,10337.53,
326 22104,Vestuario,1000,0,1000,335.99,
326 22609,Actividades Culturales y Deportivas,50500,0,50500,86622.68,
326 22644,Cursos de Extensión Universitaria,18000,0,18000,2440,
326 22655,Plan de Igualdad Oportunidades Hombres-Mujeres,2000,0,2000,0,
326 22656,Plan Municipal de Drogodependencia,78000,0,78000,39084.02,
326 22706,Estudios y trabajos técnicos,0,0,0,5243,
326 22714,Servicios Varios a Colegios,5000,0,5000,0,
326 45301,Convenio ULL Máster Innovación Diseño Sect.Turísti,12000,12000,24000,12000,
326 48001,Becas de Transporte,120000,0,120000,78299.96,
326 48002,Becas Enseñanza Universitaria,275000,0,275000,232100,
326 48003,Becas de Enseñanza Especial,66000,0,66000,60600,
326 48004,Subvenciones APAS,19000,0,19000,13000,
326 48005,Ayuda Actividades Permanencia (APAS),12000,0,12000,8000,
3271 13000,Retribuciones básicas,113600,0,113600,99907.15,
3271 13100,Personal laboral temporal,120300,0,120300,82218.56,
3271 14301,Retribuciones personal afecto a programas,0,0,0,41480.45,
3271 16000,Seguridad Social,76300,0,76300,78232.49,
3271 16200,Formación y perfeccionamiento del personal,600,0,600,509.09,
3271 20200,Arrendamientos de edificios y otras construcciones,6000,0,6000,0,
3271 21300,"Reparaciones, Mante. y Conserv. Maquinaria e Inst.",0,0,0,3659.64,
3271 21500,Repar. mant. y cons. Mobiliario,10000,0,10000,0,
3271 22104,Vestuario,15000,0,15000,0,
3271 22606,"Reuniones, Conferencias y Cursos",35000,0,35000,0,
3271 22609,Actividades Culturales y Deportivas,175000,0,175000,155269.33,
3271 23120,Locomoción del personal no directivo,0,0,0,898.97,
3271 62300,"Maquinaria, Instalaciones y Utillaje",5000,0,5000,625,
3272 22302,Servicio de Transporte de Viajeros por Carretera ,41200,0,41200,24762.43,
330 22100,Energía eléctrica,10000,0,10000,391.45,
330 22204,Teléfonos,5000,0,5000,4857.32,
330 22713,Servicio de mantenimiento de vías y edificios,222760,0,222760,242907.65,
330 41000,Al Patronato Municipal de Cultura,2550000,0,2550000,2550000,
3322 12003,Sueldos del Grupo C1,11353,0,11353,11466.94,
3322 12006,Trienios,2870,0,2870,2899.8,
3322 12100,Complemento de destino,5737,0,5737,5794.56,
3322 12101,Complemento específico,10800,0,10800,10876.04,
3322 12102,Complemento residencia,1400,0,1400,1415.04,
3322 13000,Retribuciones básicas,20000,0,20000,14722.09,
3322 15000,Productividad,1000,0,1000,0,
3322 15100,Gratificaciones,1000,0,1000,0,
3322 16000,Seguridad Social,15000,-60000,-45000,19411.98,
3322 20200,Arrendamientos de Edificios y otras contrucciones,10000,0,10000,8238.09,
3322 62510,Estanterías Mecánicas Móviles Archivo,0,21945.7,21945.7,21945.7,
333 21203,Equipamiento Auditorio Infanta Leonor,0,15000,15000,0,
333 62310,Dotación Equipamiento Espacios Culturales Medianía,19000,0,19000,0,
333 62318,Salvaescaleras Auditorio Infanta Leonor,0,0,0,0,
336 22609,Actividades Culturales y Deportivas,58000,60000,118000,77970.37,
336 22664,Rescate Patrimonio Etnográfico de Arona,63000,0,63000,0,
336 22665,Actuaciones Inmuebles Representativo Patrim. Hist.,36000,0,36000,45215.89,
336 22706,Estudios y trabajos técnicos,200000,63547.3,263547.3,117045.11,
336 48301,Convenio Archivo Diocesano,12000,0,12000,0,
336 48306,Convenio Obispado Conse. Fachada y Cristo Calvario,28000,0,28000,0,
336 62316,Container Móvil Exposiciones,6000,0,6000,1306.31,
336 62317,Iluminación Sala Exposiciones Casa La Bodega,0,13001.4,13001.4,13001.4,
336 62500,Mobiliario,0,10000,10000,44436.2,
336 62514,Videopaneles con Contenido Documental,18000,0,18000,16264,
336 62618,Material Informático Casa de La Bodega,18000,8213.3,26213.3,0,
336 76200,Acto. Cueva Santo Hermano Pedro,0,0,0,0,
337 22758,Proyecto de Estudio Uso Escuelitas Los Cristianos,60000,0,60000,0,
337 47903,Convenio Uso Instalaciones Casino de Arona,9000,4500,13500,9000,
338 21300,"Reparaciones, Mante. y Conserv. Maquinaria e Inst.",0,0,0,1037,
338 22123,Suministro Mobiliario Actos Municipales,20000,0,20000,27103.26,
338 22125,Adquisición Nuevo Alumbrado de Navidad,300000,-59500,240500,0,
338 22610,Festejos y Actos Populares,150000,0,150000,223850.13,
338 22611,Fiestas del Municipio,5000,0,5000,261521.33,
338 22637,Eventos ARN Culture Pride,150000,0,150000,137505.02,
338 22659,Fiestas Patronales de Arona,200000,0,200000,145919.78,
338 22660,Carnaval Internacional de Arona,200000,-10000,190000,127545.54,
338 22661,Actos Populares Navideños,80000,0,80000,4939.55,
338 22753,Servicios de Sonido e Iluminación Espectáculos,150000,0,150000,27183.08,
338 48100,Subvenciones a Comisiones de Fiestas,108900,43600,152500,121790,
338 62313,Cuadros Eléctricos para Eventos Municipales,0,30000,30000,0,
338 62500,Mobiliario,15000,0,15000,2953.2,
338 62619,Mobiliario Fiestas,0,18000,18000,22122.1,
340 22100,Energía eléctrica,300000,0,300000,239899.36,
340 41001,Al Patronato Municipal de Deportes,2913961.96,0,2913961.96,2913961.96,
341 22706,Estudios y trabajos técnicos,0,0,0,8738.69,
341 46102,Convenio IDECO S.A. Torneo Internac.Liga Promises,0,80000,80000,80000,
341 60921,Mobiliario Urbano Deportivo,0,150000,150000,17163.87,
342 21010,Sustitución Céped Artif.C.Fútbol Buzanada y Cabo B,320000,43296,363296,0,
342 21012,Mejora Pavimento Pista Atletismo Antonio Dguez.,221462,0,221462,205467.49,
342 22713,Servicio de mantenimiento de vías y edificios,222760,0,222760,255926.16,
342 22716,Servicio de Mantenimiento Eléctrico de Edificios,218739,0,218739,187189.2,
342 22750,Sustitución Pavimento Pabellón Arona.,0,0,0,0,
342 22755,Plan Director Actuaciones Complejo Jesús Dguez.,0,7490,7490,7490,
342 22757,Sustitución Césped Artificial VSL y Villa Isabel,320000,-43296,276704,2727.13,
342 62217,Ampliación Instl. Deportivas Dionisio Glez. Fase I,500000,0,500000,0,
342 62218,Ampliación Instl. Campo Fútbol Valle San Lorenzo,0,0,0,0,
342 62228,Polideportivo Cubierto Valle San Lorenzo,0,1503081.24,1503081.24,333524.52,
342 62250,Adecuación Reglamentación B.T. Campo Tiro de Arona,0,0,0,0,
342 62312,Cloradores Salinos Piscina Municipal,0,62500,62500,62466.6,
342 62512,Gradas Móviles Deportivas,120000,0,120000,0,
342 63208,Adecuación Campo de Tiro de Arona,30000,30000,60000,0,
342 63214,Complejo Jesús Domínguez Grillo,60000,0,60000,0,
342 63215,Reforma Estadio de Fútbol Villa Isabel,0,0,0,0,
414 22121,Suministro Mercadillo Municipal del Agricultor,20000,0,20000,51325.1,
414 46600,Aportación Desarrollo Rural Chasna-Isora,3010,0,3010,3000,
414 62507,Equipamiento Mercadillo Municipal del Agricultor,60000,80000,140000,10719.01,
4310 47905,Subvenciones Asoc. Comerciales Fomento y Dinam.,60000,0,60000,0,
432 41002,Al Patronato Municipal de Turismo,1395645,0,1395645,1395645,
432 42394,Aportación Asoc. Municipios Turísticos de Canarias,0,12000,12000,12000,
432 46901,Convenio Promoción Turística SPET,150000,0,150000,0,
432 46902,Convenio Regeneración Espacio Turístico,46859,46859,93718,0,
432 62255,Oficinas de Turismo Plan Q,0,4028.75,4028.75,0,
432 75100,Plan de Infraestructurasy Calidad Turística,0,1738206.05,1738206.05,0,
432 76124,SPET Plan de Oficinas Turísticas,0,0,0,0,
433 22614,Plan de Promoción Económica,400000,301500,701500,624886.46,
433 25001,Convenio Universidad La Laguna-Centro Empresarial,20000,0,20000,20000,
433 25002,Convenio Cabildo-Centro Empresarial,17000,-17000,0,0,
433 45393,Convenio Cámara de Comercio-Emprendimiento,10000,-10000,0,0,
433 47906,Subvenciones Fomento Innovación Empresarial,48000,-48000,0,0,
4411 46101,Convenio Transporte Colectivo,138000,0,138000,78981.4,
4412 62509,Marquesinas y paneles informativos,0,50000,50000,0,
442 22706,Estudios y Trabajos técnicos,50000,-12000,38000,5992,
452 60610,Inversiones en la Red de Agua,0,3345961.6,3345961.6,109791.56,
452 60925,Mejora Capacidad Hidráulica La Tosca,328385,164192.11,492577.11,0,
453 60919,"Urbanización C/ La Orilla, Cabo Blanco",40000,0,40000,37300.25,
459 60924,Pasarela Peatonal Adaptada Avda. Chayofita,718586,-80000,638586,28455.28,
4910 76103,Convenio Ayto-Cabildo Obras Fibra Óptica Mpal.,0,744043.08,744043.08,0,
4911 14301,Retribuciones personal afecto a programas,59533,25000,84533,82162.62,
4911 16000,Seguridad Social,18634,0,18634,15436.32,
4911 16200,Formación y perfeccionamiento del personal,1000,0,1000,0,
4911 21004,Acondicionamiento Zonas Verdes en el ámbito URBAN,30500,-30500,0,0,
4911 21501,Equimpamiento Mobiliario Edificios URBAN,100000,-100000,0,0,
4911 21901,Señalética Parque Garañaña,30000,-30000,0,0,
4911 22706,Estudios y Trabajos técnicos,0,53628.4,53628.4,0,
4911 22732,Servicio Desarrollo Tecnnológico c. Empresarial,0,42449.89,42449.89,0,
4911 22733,Plan Formativo Empresarial C. Empresarial URBAN,10000,2460,12460,0,
4911 23020,Dietas del personal no directivo,500,0,500,0,
4911 23120,Locomoción de Personal,500,0,500,0,
4911 62246,Centro Civico Las Galletas,0,1476729.99,1476729.99,214396.62,
4911 62401,Proyecto Préstamo de Bicicletas y Carril  30,0,35923.6,35923.6,28136.08,
4911 63207,Centro Empresarial Integrado,0,203589.99,203589.99,128587.35,
912 10000,Retribuciones básicas ,730281,0,730281,722942.66,
912 11000,Retribuciones básicas,433440,0,433440,280673.27,
912 16000,Seguridad Social,326995,0,326995,225664.78,
912 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,2918.15,
912 21400,"Reparación, man. y conserv. elementos de transport",5000,0,5000,6741.39,
912 22000,Ordinario no inventariable,1000,0,1000,1343.27,
912 22001,"Prensa, revistas, libros y otros",1000,0,1000,1278.78,
912 22103,Combustibles y carburantes,4000,0,4000,7204.24,
912 22105,Productos alimenticios,4000,0,4000,1161.19,
912 22204,Telefónicas,10000,0,10000,9143.67,
912 22401,Primas de seguros vehículos municipales,2500,0,2500,2536.51,
912 22601,Atenciones protocolarias y representativas,20000,0,20000,19432.95,
