000,45116,Limpieza del Entorno de Arona 2010,0,0,0,-8966.7
000,45117,Recuperación de los Caminos de Arona 2010,0,0,0,-6930.34
000,45118,Mejora de los Servicios Municipales 2010,0,0,0,-2026.78
000,45122,Mejorando La Escuela 2011,0,0,0,-1327.83
000,45123,Mi Municipio Limpio 2011,0,0,0,-30522.41
000,45124,Atención al Ciudadano 2011,0,0,0,-512.6
000,45125,Apoyo a los Servicios Municipales 2011,0,0,0,-2334.84
000,45127,Prórroga subvención AEDL Expte. 62/09-11,0,0,0,-1820.69
000,45128,"Prórroga subvención 2 AEDL, Expte. 49/08-12",0,0,0,41000
000,45133,Programa Extraordinario Empleo Social Arona 2013,0,249699.25,249699.25,249699.25
000,45200,De Fundaciones de la Comunidad Autonoma,10,0,10,0
000,45300,De OOAA comerciales y análogos,10,0,10,0
000,46000,Participación en Ingresos,0,0,0,-434480.08
000,46100,Subvenciones Entidades Locales,10,0,10,0
000,46103,Gestión Sistema Desalación de Agua de Mar y Vertid,0,194801.2,194801.2,194801.2
000,46104,Subvención Dinamización Comercial/2013,0,6460,6460,3230
000,46200,De Ayuntamientos.part.ingresos,10,0,10,0
000,46601,Transferencia de la Fecam,0,31716.16,31716.16,62527.22
000,47000,De Empresas Privadas,10,0,10,0
000,48000,De Familias e Instituciones sin lucro,10,0,10,0
000,52000,Intereses de Empresas Privadas,5000,0,5000,15818.32
000,52001,Intereses de Empresas Públicas,10,0,10,0
000,53000,Dividendos de Empresas,10,0,10,4720.49
000,54100,Arrendamiento de fincas urbanas,125000,0,125000,129174.88
000,55000,Concesiones adminis. con contraprestación periód.,1446000,0,1446000,1463462.8
000,55001,Concesiones de dominio público,105000,0,105000,122198.83
000,55200,Derecho de superficie con Contraprestación Periódi,10,0,10,0
000,55900,Otras explotaciones,10,0,10,0
000,71000,De Organismos Autónomos de la Entidad Local,10,0,10,0
000,72000,De la Administración General del Estado,10,0,10,0
000,72021,L.E.1: Acdto.y Mejora M.A.Urbano Proyecto URBAN,0,0,0,632414.76
000,72022,L.E.2: Cohesión Soc.Partic.y Emprend.Proyec. URBAN,0,0,0,475390.46
000,72023,L.E.3: Barrio Urban Digital. Proyecto URBAN,0,0,0,278610.76
000,72100,Del Servicio Público de Empleo Estatal.,10,0,10,0
000,72190,De otros Organismos Autónomos y agencias.,10,0,10,0
000,72200,De Fundaciones Estatales,10,0,10,0
000,73000,De la seguridad social,10,0,10,0
000,75020,De la Administración General de la CA,10,0,10,0
000,75100,De Organismos Autónomos Administrativos,10,0,10,0
000,75300,"De Organismos Autónomos com., ind. y financ.",10,0,10,0
000,76100,"De diputacones, consejos o cabildos",10,0,10,0
000,76200,De Ayuntamientos,10,0,10,0
000,77000,De Empresas Privadas,10,0,10,0
000,77002,Canaragua Amortización y Costes Indirectos,0,380615.52,380615.52,380615.52
000,78000,De Familias e Instituciones sin ánimo de lucro,10,0,10,0
000,83000,Anticipos por Cuenta de Terceros,10,9100.82,9110.82,9100.82
000,83100,Anticipos a Personal,10,241500,241510,241500
000,87000,Remanente Tesorería  para Gastos Generales.,10,289760.07,289770.07,0
000,87010,Remanente Tesorería Gastos Financiación Afectada.,10,20946355.45,20946365.45,0
000,91000,Préstamos recibidos a corto plazo sec.Estado,10,0,10,0
000,,,,,,
000,,,,,,
000,,TOTALES,84397722,23784124.44,108181846.44,95454366.06
001,34300,Senderismo,4000,0,4000,11952.7
001,34400,Precios publicos de Espectaculos,6,89019.5,89025.5,93509.5
001,34900,Escuela municipal de Musica y Danza de Arona,140000,0,140000,165167.3
001,34901,Cursos y Talleres personal adscrito al Patronato,80000,0,80000,99792.38
001,34902,Precios cursos y talleres por servicio,6,142012.96,142018.96,158601.81
001,38000,Reintegro de Presupuesto Cerrado,0,0,0,0
001,38900,Reintegro presupuesto corriente,3,0,3,0
001,39901,Recursos Eventuales.,500,0,500,2220
001,39902,Tasa prestación servicios en Istalaciones Cult.,6,7705,7711,7705
001,40000,Transferencias del Ayuntamiento,2387818,0,2387818,2387818
001,42090,Otras transferencias corrientes de la Administraci,0,0,0,3523.5
001,45000,Subvenciones CC.AA.,6,0,6,0
001,46100,Subvenciones Entidades Locales,6,0,6,0
001,46200,Subvenciones de Entidades Locales,0,57428.54,57428.54,57428.54
001,52700,Intereses de depósito,6,0,6,0.41
001,83001,Anticipos personal,0,13400,13400,13400
001,87000,Remanente Tesorería para Gastos Generales,0,500718.95,500718.95,0
001,,,2612357,810284.95,3422641.95,3001119.14
002,34300,Precio público por servicios deportivos,500000,0,500000,477360.06
002,38000,Reintegro de Presupuesto Cerrado,0,0,0,1004.53
002,39900,Otros Ingresos Diversos,0,0,0,1059.5
002,39901,Recursos Eventuales,0,0,0,187.8
002,40000,Aportación del Ayuntamiento,2361000,0,2361000,2361000
002,46200,De Ayuntamientos,0,0,0,0
002,52700,Intereses de Depósito,0,0,0,24.31
002,83001,Anticipos al Personal,0,27000,27000,27000
002,87000,Remanente de Tesorería para Gastos Generales,0,98002.14,98002.14,0
002,,,2861000,125002.14,2986002.14,2867636.2
003,38000,Reintegro de Presupuesto Cerrados,1,0,1,0
003,39901,Recursos eventuales,1,0,1,0
003,40000,Transferencias del Ayuntamiento,855645,0,855645,855645
003,40001,Ingreso APESA Promoción Turística,0,168670.64,168670.64,168670.64
003,45000,Subvenciones,1,0,1,0
003,52700,Intereses de depósito,1,0,1,0.98
003,83001,Anticipos de personal,0,0,0,0
003,83100,Anticipos al Personal,1,0,1,0
003,87000,Remanente de Tesorería para gastos generales ,0,218573.15,218573.15,0
003,,,855650,387243.79,1242893.79,1024316.62
004,40000,Aportación del Ayuntamiento,3549000,0,3549000,3549000
004,45080,Otras subvencioes corrientes de la CCAA,0,31716.16,31716.16,31716.16
004,46200,De Entidades Locales,0,285828.3,285828.3,278356.65
004,46201,Convenio Gestión y Funcionamiento Casa Nira IASS,0,330180.8,330180.8,330180.8
004,47000,De empresas Privadas,0,4728.93,4728.93,6149.65
004,52700,Intereses de Depósito,0,0,0,0.04
004,83001,Anticipos a personal,0,17460,17460,17460
004,87000,Remanente de Tesorería para gastos generales,0,566275.84,566275.84,0
004,,,3549000,1236190.03,4785190.03,4212863.3
